customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_internet,has_phone,has_phone_and_internet,partner_dependents,monthly_average,validate,phone_details,rounded_tenure,type_of_service
7306-YDSOI,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),59.75,4069.9,No,68.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,68.12,FALSE,One Line,68.0,internet+phone
7310-EGVHZ,Male,0,No,No,1,0,0,Bank transfer (automatic),20.2,20.2,No,1.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,FALSE,One Line,1.0,phone
7311-MQJCH,Female,0,No,No,1,0,1,Electronic check,19.55,99.6,No,5.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,5.09,FALSE,One Line,5.0,phone
7312-XSBAT,Male,0,No,No,1,1,0,Electronic check,49.75,49.75,No,1.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
7314-OXENN,Male,0,No,No,2,2,0,Electronic check,82,184.65,Yes,2.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,2.25,FALSE,Two or More Lines,2.0,internet+phone
7315-WYOAW,Male,0,No,No,2,2,0,Electronic check,100.75,1313.25,No,13.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,13.03,FALSE,Two or More Lines,13.0,internet+phone
7317-GGVPB,Male,0,Yes,No,2,2,2,Credit card (automatic),108.6,7690.9,Yes,71.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,70.82,FALSE,Two or More Lines,71.0,internet+phone
7318-EIVKO,Male,0,No,No,2,1,0,Electronic check,59.25,436.6,No,7.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,7.37,FALSE,Two or More Lines,7.0,internet+phone
7319-VENRZ,Male,0,No,No,1,1,0,Bank transfer (automatic),64.3,445.95,No,7.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,6.94,FALSE,One Line,7.0,internet+phone
7319-ZNRTR,Male,0,Yes,Yes,1,0,1,Electronic check,19.6,411.15,No,21.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,20.98,FALSE,One Line,21.0,phone
7321-KKSDU,Male,0,No,Yes,1,0,2,Mailed check,20.5,696.8,No,34.0,FALSE,FALSE,FALSE,TRUE,FALSE,2,33.99,FALSE,One Line,34.0,phone
7321-PKUYW,Female,0,No,No,2,2,0,Electronic check,90.15,987.95,Yes,11.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,10.96,FALSE,Two or More Lines,11.0,internet+phone
7321-VGNKU,Female,0,Yes,No,1,2,0,Electronic check,70.35,120.25,No,2.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1.71,FALSE,One Line,2.0,internet+phone
7321-ZNSLA,Male,0,Yes,Yes,0,1,2,Mailed check,40.55,590.35,No,15.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,14.56,FALSE,No Phone Service,15.0,internet
7322-OCWHC,Male,1,Yes,No,2,2,2,Bank transfer (automatic),93.05,6735.05,No,72.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,72.38,FALSE,Two or More Lines,72.0,internet+phone
7325-ENZFI,Female,0,No,No,0,1,1,Bank transfer (automatic),40.3,1630.4,No,40.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,40.46,FALSE,No Phone Service,40.0,internet
7326-RIGQZ,Male,0,Yes,Yes,1,2,0,Electronic check,69.8,377.85,No,5.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,5.41,FALSE,One Line,5.0,internet+phone
7328-OWMOM,Female,0,No,Yes,1,0,1,Credit card (automatic),20.1,589.25,No,29.0,TRUE,FALSE,FALSE,TRUE,FALSE,2,29.32,FALSE,One Line,29.0,phone
7328-ZJAJO,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.5,1222.65,No,63.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,62.7,FALSE,One Line,63.0,phone
7330-WZLNC,Female,0,No,No,2,2,0,Electronic check,90.8,455.5,Yes,5.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,5.02,FALSE,Two or More Lines,5.0,internet+phone
7336-RLLRH,Male,0,Yes,No,2,1,1,Mailed check,80.85,2204.35,No,27.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,27.26,FALSE,Two or More Lines,27.0,internet+phone
7337-CINUD,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.5,159.35,No,8.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,8.17,FALSE,One Line,8.0,phone
7338-ERIVA,Male,0,No,Yes,0,1,1,Bank transfer (automatic),45.05,1790.6,No,40.0,FALSE,FALSE,TRUE,FALSE,FALSE,2,39.75,FALSE,No Phone Service,40.0,internet
7339-POGZN,Female,0,No,No,2,1,0,Electronic check,50.7,214.55,No,4.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,4.23,FALSE,Two or More Lines,4.0,internet+phone
7340-KEFQE,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),34.2,1782,No,52.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,52.11,FALSE,No Phone Service,52.0,internet
7341-LXCAF,Male,0,Yes,No,2,2,0,Electronic check,74.65,301.4,Yes,4.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,4.04,FALSE,Two or More Lines,4.0,internet+phone
7343-EOBEU,Male,0,Yes,No,2,0,0,Mailed check,23.6,89.05,No,4.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,3.77,FALSE,Two or More Lines,4.0,phone
7346-MEDWM,Female,0,No,No,2,2,0,Electronic check,83.25,4949.1,No,59.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,59.45,FALSE,Two or More Lines,59.0,internet+phone
7349-ALMUX,Male,0,No,No,1,1,2,Bank transfer (automatic),65.6,2313.8,No,35.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,35.27,FALSE,One Line,35.0,internet+phone
7351-KYHQH,Female,1,No,No,1,1,0,Electronic check,64.95,493.65,No,8.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,7.6,FALSE,One Line,8.0,internet+phone
7351-MHQVU,Female,0,No,No,0,1,0,Credit card (automatic),50.95,307.6,No,6.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,6.04,FALSE,No Phone Service,6.0,internet
7353-YOWFP,Female,0,No,No,1,0,1,Mailed check,20.25,129.15,No,6.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,6.38,FALSE,One Line,6.0,phone
7354-OIJLX,Male,0,No,No,2,2,0,Electronic check,75.85,724.65,No,10.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,9.55,FALSE,Two or More Lines,10.0,internet+phone
7356-AYNJP,Female,0,No,No,2,0,1,Electronic check,23.9,97.5,No,4.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,4.08,FALSE,Two or More Lines,4.0,phone
7356-IWLFW,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),80,3769.7,No,47.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,47.12,FALSE,Two or More Lines,47.0,internet+phone
7359-PTSXY,Male,0,No,No,1,1,0,Electronic check,45.75,45.75,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
7359-SSBJK,Female,1,No,No,1,1,2,Credit card (automatic),70.2,4481,Yes,64.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,63.83,FALSE,One Line,64.0,internet+phone
7359-WWYJV,Male,0,Yes,No,2,2,2,Credit card (automatic),114.45,8375.05,No,73.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,73.18,FALSE,Two or More Lines,73.0,internet+phone
7361-YPXFS,Female,1,No,No,2,1,0,Bank transfer (automatic),64.45,1867.6,No,29.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,28.98,FALSE,Two or More Lines,29.0,internet+phone
7363-QTBIW,Female,0,Yes,No,1,2,0,Electronic check,79.75,769.1,No,10.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,9.64,FALSE,One Line,10.0,internet+phone
7365-BVCJH,Male,0,No,No,0,1,0,Electronic check,24.4,24.4,No,1.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,FALSE,No Phone Service,1.0,internet
7369-TRPFD,Male,0,No,No,1,0,1,Mailed check,18.8,279.2,No,15.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,14.85,FALSE,One Line,15.0,phone
7375-WMVMT,Male,1,Yes,No,1,2,2,Credit card (automatic),95.5,6707.15,No,70.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,70.23,FALSE,One Line,70.0,internet+phone
7377-DMMRI,Male,0,No,No,1,1,0,Electronic check,47.8,92.45,Yes,2.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.93,FALSE,One Line,2.0,internet+phone
7379-FNIUJ,Male,0,No,No,1,2,0,Electronic check,100.2,198.5,No,2.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,1.98,FALSE,One Line,2.0,internet+phone
7379-POKDZ,Male,0,Yes,No,1,2,0,Electronic check,70.3,208.85,Yes,3.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.97,FALSE,One Line,3.0,internet+phone
7382-DFJTU,Male,0,No,No,1,1,0,Credit card (automatic),55.2,1058.1,No,19.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,19.17,FALSE,One Line,19.0,internet+phone
7384-GHBPI,Male,0,Yes,No,0,1,0,Electronic check,35.15,99.75,Yes,3.0,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.84,FALSE,No Phone Service,3.0,internet
7389-KBFIT,Female,0,Yes,Yes,0,1,0,Mailed check,30.25,63.75,No,2.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,2.11,FALSE,No Phone Service,2.0,internet
7392-YYPYJ,Male,0,No,No,2,2,0,Electronic check,100.65,2415.95,No,24.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,24,FALSE,Two or More Lines,24.0,internet+phone
7394-FKDNK,Female,0,Yes,No,1,2,0,Electronic check,89.45,853.1,Yes,10.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,9.54,FALSE,One Line,10.0,internet+phone
7394-LWLYN,Female,0,No,No,1,2,0,Electronic check,70.15,123.8,No,2.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,1.76,FALSE,One Line,2.0,internet+phone
7395-IGJOS,Male,1,Yes,No,1,2,0,Bank transfer (automatic),81.5,1329.2,Yes,16.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,16.31,FALSE,One Line,16.0,internet+phone
7395-XWZOY,Male,0,No,No,0,1,0,Credit card (automatic),55,1165.55,No,21.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,21.19,FALSE,No Phone Service,21.0,internet
7396-VJUZB,Male,0,Yes,Yes,1,1,0,Mailed check,45.25,155.35,No,3.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,3.43,FALSE,One Line,3.0,internet+phone
7398-HPYZQ,Male,0,Yes,No,2,1,2,Bank transfer (automatic),90.55,6404,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,70.72,FALSE,Two or More Lines,71.0,internet+phone
7398-LXGYX,Male,0,Yes,No,2,2,0,Credit card (automatic),84.8,3626.35,No,43.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,42.76,FALSE,Two or More Lines,43.0,internet+phone
7398-SKNQZ,Female,0,Yes,No,2,2,0,Electronic check,94.9,273.2,No,3.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,2.88,FALSE,Two or More Lines,3.0,internet+phone
7399-QHBJS,Female,0,Yes,Yes,2,1,2,Credit card (automatic),66.75,4760.3,No,71.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,71.32,FALSE,Two or More Lines,71.0,internet+phone
7401-JIXNM,Female,0,Yes,Yes,2,1,2,Credit card (automatic),91.3,4965,No,54.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,54.38,FALSE,Two or More Lines,54.0,internet+phone
7401-RUBNK,Female,0,Yes,No,1,2,0,Electronic check,74.8,1438.05,No,19.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,19.23,FALSE,One Line,19.0,internet+phone
7402-EYFXX,Male,1,No,No,2,2,0,Electronic check,93.6,2404.1,No,26.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,25.68,FALSE,Two or More Lines,26.0,internet+phone
7402-PWYJJ,Female,0,Yes,No,2,2,1,Electronic check,91.15,4862.5,No,53.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,53.35,FALSE,Two or More Lines,53.0,internet+phone
7404-JLKQG,Female,0,No,No,1,1,0,Electronic check,57.55,161.45,No,3.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,2.81,FALSE,One Line,3.0,internet+phone
7407-SUJIZ,Male,0,No,No,1,0,0,Mailed check,20.6,541.5,No,26.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,26.29,FALSE,One Line,26.0,phone
7408-OFWXJ,Female,0,Yes,Yes,2,1,2,Credit card (automatic),89.8,6510.45,No,72.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,72.5,FALSE,Two or More Lines,72.0,internet+phone
7409-JURKQ,Female,0,Yes,No,2,2,1,Bank transfer (automatic),111.8,5809.75,No,52.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,51.97,FALSE,Two or More Lines,52.0,internet+phone
7409-KIUTL,Female,1,No,Yes,1,2,0,Electronic check,71,71,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,FALSE,One Line,1.0,internet+phone
7410-KTVFV,Male,0,Yes,No,1,1,0,Mailed check,49.55,878.35,Yes,18.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,17.73,FALSE,One Line,18.0,internet+phone
7410-OIEDU,Male,0,No,No,1,2,0,Mailed check,79.85,887.35,No,11.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,11.11,FALSE,One Line,11.0,internet+phone
7410-YTJIK,Female,0,No,No,2,2,0,Mailed check,75.45,480.75,Yes,6.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,6.37,FALSE,Two or More Lines,6.0,internet+phone
7416-CKTEP,Female,0,Yes,No,1,0,2,Bank transfer (automatic),19.6,1134.25,No,58.0,TRUE,FALSE,FALSE,TRUE,FALSE,1,57.87,FALSE,One Line,58.0,phone
7421-ZLUPA,Female,0,No,No,0,1,0,Mailed check,29.25,226.95,No,8.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,7.76,FALSE,No Phone Service,8.0,internet
7422-WNBTY,Male,0,Yes,No,2,2,0,Electronic check,93.35,3092,No,33.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,33.12,FALSE,Two or More Lines,33.0,internet+phone
7426-GSWPO,Male,1,No,No,2,2,0,Bank transfer (automatic),103.5,6548.65,No,63.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,63.27,FALSE,Two or More Lines,63.0,internet+phone
7426-RHZGU,Male,0,No,No,1,2,0,Bank transfer (automatic),95.9,827.45,No,9.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,8.63,FALSE,One Line,9.0,internet+phone
7426-WEIJX,Male,1,Yes,Yes,2,2,0,Electronic check,80.95,4859.1,No,60.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,60.03,FALSE,Two or More Lines,60.0,internet+phone
7427-AUFPY,Male,0,No,No,1,0,2,Credit card (automatic),19.65,1008.7,No,51.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,51.33,FALSE,One Line,51.0,phone
7432-FFVAR,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),90.95,4236.6,No,47.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,46.58,FALSE,One Line,47.0,internet+phone
7434-SHXLS,Female,0,No,No,1,0,0,Mailed check,20.9,20.9,Yes,1.0,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,FALSE,One Line,1.0,phone
7435-ZNUYY,Male,0,No,No,1,0,1,Mailed check,20.6,116.6,No,6.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,5.66,FALSE,One Line,6.0,phone
7439-DKZTW,Male,0,No,No,1,2,0,Electronic check,80.55,80.55,No,1.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
7442-YGZFK,Male,0,No,No,2,1,0,Credit card (automatic),49.8,49.8,No,1.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
7445-WMRBW,Female,0,No,No,2,1,1,Bank transfer (automatic),73.85,3581.4,No,48.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,48.5,FALSE,Two or More Lines,48.0,internet+phone
7446-KQISO,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),109.75,4900.65,No,45.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,44.65,FALSE,Two or More Lines,45.0,internet+phone
7446-SFAOA,Female,0,Yes,No,1,0,1,Bank transfer (automatic),19.85,717.5,No,36.0,TRUE,FALSE,FALSE,TRUE,FALSE,1,36.15,FALSE,One Line,36.0,phone
7446-YPODE,Male,1,No,No,2,1,0,Bank transfer (automatic),60.25,662.95,No,11.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,11,FALSE,Two or More Lines,11.0,internet+phone
7449-HVPIV,Male,0,Yes,Yes,2,2,0,Credit card (automatic),90.4,5099.15,No,56.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,56.41,FALSE,Two or More Lines,56.0,internet+phone
7450-NWRTR,Male,1,No,No,2,2,0,Electronic check,99.45,1200.15,Yes,12.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,12.07,FALSE,Two or More Lines,12.0,internet+phone
7452-FOLON,Male,0,No,Yes,2,0,1,Bank transfer (automatic),25.45,958.45,No,38.0,FALSE,FALSE,FALSE,TRUE,FALSE,2,37.66,FALSE,Two or More Lines,38.0,phone
7459-IMVYU,Male,0,No,No,2,1,0,Electronic check,69.95,2657.55,No,38.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,37.99,FALSE,Two or More Lines,38.0,internet+phone
7459-RRWQZ,Female,0,No,No,2,1,0,Bank transfer (automatic),64.65,994.55,Yes,15.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,15.38,FALSE,Two or More Lines,15.0,internet+phone
7460-ITWWP,Female,1,Yes,No,1,2,0,Electronic check,86.1,3861.45,No,45.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,44.85,FALSE,One Line,45.0,internet+phone
7463-IFMQU,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.05,1423.65,No,71.0,TRUE,FALSE,FALSE,TRUE,FALSE,1,71,FALSE,One Line,71.0,phone
7465-ZZRVX,Male,0,No,No,1,2,0,Electronic check,70.35,70.35,No,1.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
7469-LKBCI,Male,0,No,No,1,0,2,Credit card (automatic),18.95,326.8,No,17.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,17.25,FALSE,One Line,17.0,phone
7470-DYNOE,Male,0,No,No,1,1,1,Electronic check,61.1,3357.9,No,55.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,54.96,FALSE,One Line,55.0,internet+phone
7470-MCQTK,Female,0,Yes,No,0,1,0,Bank transfer (automatic),48.75,633.4,Yes,13.0,TRUE,TRUE,TRUE,FALSE,FALSE,1,12.99,FALSE,No Phone Service,13.0,internet
7471-MQPOS,Male,1,Yes,Yes,2,1,1,Bank transfer (automatic),72.9,5139.65,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.5,FALSE,Two or More Lines,71.0,internet+phone
7471-WNSUF,Male,0,Yes,No,2,0,1,Bank transfer (automatic),24.15,1505.9,No,62.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,62.36,FALSE,Two or More Lines,62.0,phone
7472-EQOAV,Male,1,Yes,Yes,1,2,1,Bank transfer (automatic),86.7,6179.35,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,71.27,FALSE,One Line,71.0,internet+phone
7473-ZBDSN,Female,0,Yes,Yes,1,0,2,Mailed check,18.8,255.55,No,14.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,13.59,FALSE,One Line,14.0,phone
7479-NITWS,Male,0,No,No,2,2,0,Credit card (automatic),89.35,631.85,Yes,7.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,7.07,FALSE,Two or More Lines,7.0,internet+phone
7480-QNVZJ,Male,1,No,No,2,2,0,Electronic check,95.7,4816.7,Yes,50.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,50.33,FALSE,Two or More Lines,50.0,internet+phone
7480-SPLEF,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),26,1796.55,No,69.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,69.1,FALSE,Two or More Lines,69.0,phone
7481-ATQQS,Female,1,No,No,2,2,0,Credit card (automatic),90.85,4515.85,Yes,50.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,49.71,FALSE,Two or More Lines,50.0,internet+phone
7483-IQWIB,Male,0,Yes,Yes,2,2,0,Electronic check,92.95,3415.25,No,37.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,36.74,FALSE,Two or More Lines,37.0,internet+phone
7486-KSRVI,Male,0,No,No,2,2,1,Electronic check,100,4211.55,Yes,42.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,42.12,FALSE,Two or More Lines,42.0,internet+phone
7488-MXJIV,Female,0,No,No,2,2,0,Electronic check,85.65,321.65,Yes,4.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,3.76,FALSE,Two or More Lines,4.0,internet+phone
7492-TAFJD,Male,0,Yes,Yes,0,1,2,Mailed check,38.55,280,No,7.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,7.26,FALSE,No Phone Service,7.0,internet
7493-GVFIO,Male,0,No,No,1,0,2,Credit card (automatic),20.55,1252.85,No,61.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,60.97,FALSE,One Line,61.0,phone
7493-TPUWZ,Male,0,No,No,2,2,0,Electronic check,79.15,79.15,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
7495-OOKFY,Female,1,Yes,No,2,2,0,Credit card (automatic),80.65,633.3,Yes,8.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,7.85,FALSE,Two or More Lines,8.0,internet+phone
7501-IWUNG,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),73.8,4616.05,No,63.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,62.55,FALSE,One Line,63.0,internet+phone
7501-VTYLJ,Female,0,No,Yes,1,1,0,Mailed check,51.55,106.2,No,2.0,TRUE,FALSE,TRUE,TRUE,TRUE,2,2.06,FALSE,One Line,2.0,internet+phone
7502-BNYGS,Female,0,Yes,No,1,1,0,Credit card (automatic),69.1,3168,No,46.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,45.85,FALSE,One Line,46.0,internet+phone
7503-EPSZW,Female,0,Yes,Yes,2,0,2,Mailed check,24.05,1559.15,No,65.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,64.83,FALSE,Two or More Lines,65.0,phone
7503-MIOGA,Female,1,Yes,No,2,1,2,Bank transfer (automatic),89.85,6697.35,No,75.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,74.54,FALSE,Two or More Lines,75.0,internet+phone
7503-QQRVF,Male,1,Yes,No,1,2,0,Credit card (automatic),74.3,1178.25,Yes,16.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,15.86,FALSE,One Line,16.0,internet+phone
7503-ZGUZJ,Male,0,No,No,2,2,0,Mailed check,84.65,84.65,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
7504-UWHNB,Male,0,No,No,1,2,0,Electronic check,69.75,1729.35,No,25.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,24.79,FALSE,One Line,25.0,internet+phone
7508-DQAKK,Female,0,No,No,2,1,2,Credit card (automatic),86.4,5442.05,No,63.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,62.99,FALSE,Two or More Lines,63.0,internet+phone
7508-KBIMB,Male,0,Yes,Yes,1,1,1,Credit card (automatic),56.25,1454.25,No,26.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,25.85,FALSE,One Line,26.0,internet+phone
7508-MYBOG,Male,0,Yes,No,2,2,0,Electronic check,86.1,1235.55,Yes,14.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,14.35,FALSE,Two or More Lines,14.0,internet+phone
7508-SMHXL,Female,1,No,No,2,2,0,Credit card (automatic),89,1288.3,No,14.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,14.48,FALSE,Two or More Lines,14.0,internet+phone
7511-YMXVQ,Male,0,No,No,0,1,0,Electronic check,45.4,418.8,Yes,9.0,FALSE,TRUE,TRUE,FALSE,FALSE,0,9.22,FALSE,No Phone Service,9.0,internet
7515-LODFU,Male,1,No,No,1,0,2,Credit card (automatic),20.3,1356.3,No,67.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,66.81,FALSE,One Line,67.0,phone
7516-GMHUV,Male,1,Yes,No,2,2,2,Credit card (automatic),105.05,5163.3,No,49.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,49.15,FALSE,Two or More Lines,49.0,internet+phone
7517-LDMPS,Female,0,No,No,1,2,0,Electronic check,84.6,1017.35,No,12.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,12.03,FALSE,One Line,12.0,internet+phone
7517-SAWMO,Female,0,Yes,No,1,2,0,Electronic check,73.2,1441.1,Yes,20.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,19.69,FALSE,One Line,20.0,internet+phone
7519-JTWQH,Female,0,No,No,2,2,2,Bank transfer (automatic),110.5,7455.45,No,67.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,67.47,FALSE,Two or More Lines,67.0,internet+phone
7520-HQWJU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),67.45,4508.65,No,67.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,66.84,FALSE,Two or More Lines,67.0,internet+phone
7521-AFHAB,Female,0,Yes,Yes,1,1,0,Mailed check,44.8,220.45,No,5.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,4.92,FALSE,One Line,5.0,internet+phone
7521-YXVZY,Male,0,No,Yes,1,0,0,Mailed check,19.95,58.3,No,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,2,2.92,FALSE,One Line,3.0,phone
7524-VRLPL,Male,1,No,No,2,1,2,Credit card (automatic),74.1,5031,No,68.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,67.89,FALSE,Two or More Lines,68.0,internet+phone
7526-BEZQB,Male,0,No,No,2,2,0,Electronic check,96.05,1148.1,Yes,12.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,11.95,FALSE,Two or More Lines,12.0,internet+phone
7526-IVLYU,Male,0,No,No,1,0,0,Mailed check,19.65,68.35,No,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,3.48,FALSE,One Line,3.0,phone
7527-QNRUS,Male,0,Yes,Yes,2,0,2,Mailed check,25.15,412.6,No,16.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,16.41,FALSE,Two or More Lines,16.0,phone
7529-ZDFXI,Male,1,Yes,No,2,2,0,Electronic check,89.85,4925.35,No,55.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,54.82,FALSE,Two or More Lines,55.0,internet+phone
